Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,B,GCD,"December 22, 2024",09:00 AM - 11:00 AM,307 (111213030-1112420079)                                                                                                                                                                                                                       308 (1112420083-1142420025)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,C,SIT,"December 22, 2024",09:00 AM - 11:00 AM,209 (111202002-1112420092)                                                                                                                                                                                                                       207 (1112420098-1142420024)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,D,MSna,"December 22, 2024",09:00 AM - 11:00 AM,309 (111221025-1112420131)                                                                                                                                                                                                                       322 (1112420133-1142420012)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,E,MSna,"December 22, 2024",09:00 AM - 11:00 AM,210 (111201139-1112420087)                                                                                                                                                                                                                       211 (1112420089-1142420026)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,F,SIT,"December 22, 2024",09:00 AM - 11:00 AM,222 (111221185-1112420053)                                                                                                                                                                                                                       223 (1112420066-1142430011)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,G,GCD,"December 22, 2024",09:00 AM - 11:00 AM,224 (111221051-1112430088)                                                                                                                                                                                                                       225 (1112430091-1142430014)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,H,GCD,"December 22, 2024",09:00 AM - 11:00 AM,323 (111212045-1112430076)                                                                                                                                                                                                                       324 ( 1112430079-1142430017)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,I,GCD,"December 22, 2024",09:00 AM - 11:00 AM,201 (111221066-1112430063)                                                                                                                                                                                                                       202 (1112430066-1142430010)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,J,GCD,"December 22, 2024",09:00 AM - 11:00 AM,203 (111222150-1112430078)                                                                                                                                                                                                                       204 (1112430082-1142430020)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,K,IZC,"December 22, 2024",09:00 AM - 11:00 AM,205 (111211049-1112430048)                                                                                                                                                                                                                       206 (1112430050-1142430018)
